Date of Sale,Price,Address,City,State,Country
02/02/2018,180000,"APT 204 CUBE 6, BEACON SOUTH QUARTER, SANDYFORD",Dublin,Leinster,Ireland
02/02/2018,651000,"APT 55, DOCK MILL, BARROW ST DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
01/02/2018,295154.19,"Apt 35 Greenbank House, Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
31/01/2018,270000,"4 GREAT STRAND ST, DUBLIN 1, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
31/01/2018,180000,"APT 1, 3 GREAT STRAND STREET, DUBLIN, Dublin 1",Dublin,Leinster,Ireland
31/01/2018,180000,"APT 2, 3 GREAT STRAND STREET, DUBLIN, Dublin 1",Dublin,Leinster,Ireland
30/01/2018,295154,"17 Adamstown Boulevard, Adamstown Square, Adamstown",Dublin,Leinster,Ireland
29/01/2018,425000,"25 GRACEFIELD RD, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
26/01/2018,440000,"21 MILLBROOK VILLAGE, MILLTOWN, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
26/01/2018,210000,"21 THE GREEN, PHEASANT RUN, CLONEE DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
24/01/2018,270000,"3 LIBERTY CORNER, FOLEY STREET, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
24/01/2018,2900000,"APT 3, THE MERRION HOTEL, UPPER MERRION ST DUBLIN 2, Dublin 15",Dublin,Leinster,Ireland
22/01/2018,615000,"11 TEMPLEROAN AVE, TEMPLEOGUE, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
22/01/2018,562500,"ANOCKA 5 DRUMANAGH COURT, KILBUSH LANE, RUSH",Dublin,Leinster,Ireland
19/01/2018,315000,"55 CARRS MILL, DONABATE, DUBLIN",Dublin,Leinster,Ireland
19/01/2018,235991.19,"66 Mellowes Quay, Ushers Quay, Dublin 8, Dublin 2",Dublin,Leinster,Ireland
19/01/2018,290000,"APT 100, NEWMARKET SQ, WARDS HILL, Dublin 8",Dublin,Leinster,Ireland
18/01/2018,234000,"2 RAILWAY CLOSE, CLONGRIFFIN, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
16/02/2018,299950,"1 Longview Square, Miller's Glen, Swords",Dublin,Leinster,Ireland
16/02/2018,785000,"10 SHELBOURNE RD, BALLSBRIDGE, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
16/02/2018,275777,"127 EDENMORE AVE, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
16/02/2018,385000,"16 CUALA RD, DUBLIN 7, DUBLIN, Dublin 7",Dublin,Leinster,Ireland
16/02/2018,440000,"21 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
16/02/2018,355000,"27 WILLOW DRIVE, GREENPARK, CLONDALKIN, Dublin 22",Dublin,Leinster,Ireland
16/02/2018,380000,"43 Broadfield, Rahtcoole, Co. Dublin, Dublin 24",Dublin,Leinster,Ireland
16/02/2018,905000,"55 THE RISE, MOUNT MERRION, DUBLIN",Dublin,Leinster,Ireland
16/02/2018,455000,"70 SOUTHMEAD, DUNDRUM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
15/02/2018,341000,"10 BROOKFIELD GREEN, KCR, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
15/02/2018,228500,"109 CASHEL RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
15/02/2018,374000,"14 MILLRACE COURT, PHOENIX PARK RACE COURSE, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
15/02/2018,385000,"14 ST DOMHNACHS WELL, SUTTON, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
15/02/2018,612334.8,"42 Blackberry Hill, Carrickmines, Dublin 18, Dublin 18",Dublin,Leinster,Ireland
15/02/2018,318000,"56 MARSH HOUSE, NEW ROW SQ, NEW ROW SOUTH, Dublin 15",Dublin,Leinster,Ireland
15/02/2018,295154,"7 Adamstown Boulevard, Adamstown Square, Adamstown",Dublin,Leinster,Ireland
15/02/2018,206000,"APT 62, MARLBOROUGH COURT, MARLBOROUGH ST DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
15/02/2018,199000,"FERNLEIGH RIVERWOOD, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
14/02/2018,386000,"10 ROSSBERRY LANE LUCAN, DUBLIN",Dublin,Leinster,Ireland
14/02/2018,390000,"12 CLAREMONT DR, BALLYGALL RD EAST, FINGLAS DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
14/02/2018,195000,"53 THE SQUARE, LARCH HILL, SANTRY DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
14/02/2018,1265000,"7 FAIRFIELD PARK, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
13/02/2018,365000,"77 CHURCH ST, SKERRIES, DUBLIN",Dublin,Leinster,Ireland
12/02/2018,160000,"8A EMMET COURT, INCHICORE, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
09/02/2018,2400000,"16 EDWARD SQ, BLOOMFIELD, DONNYBROOK DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
09/02/2018,271000,"29 WOODVALE GARTH, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
09/02/2018,475771,"Apt 12 Brook House, Corrig Avenue, Dun Laoghaire",Dublin,Leinster,Ireland
08/02/2018,506607.93,"17 Grace Park Grove, Grace Park Wood, Grace Park Road, Dublin 9",Dublin,Leinster,Ireland
08/02/2018,330396,"6 comyn manor, seatown road, swords",Dublin,Leinster,Ireland
07/02/2018,285000,"73 BOW BRIDGE PLACE, IRWIN ST, KILMAINHAM DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
06/02/2018,640000,"16 WALNUT PARK, COURTLANDS, DRUMCONDRA DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
31/01/2018,750000,"67 FOXROCK AVE, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
30/01/2018,680000,"173 HOWTH ROAD, SUTTON, DUBLIN 13",Dublin,Leinster,Ireland
30/01/2018,500000,"41 BAYVIEW DR, KILLINEY, DUBLIN",Dublin,Leinster,Ireland
29/01/2018,1287500,"153 TEMPLEOGUE RD, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
29/01/2018,559471.36,"40 Woodbank, Dublin Road, Shankill",Dublin,Leinster,Ireland
28/01/2018,210000,"10 THE OAKS, BROWNSBARN GARDENS, KINGSWOOD DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
26/01/2018,276700,"16 PARKSIDE SQUARE, MALAHIDE ROAD",Dublin,Leinster,Ireland
26/01/2018,250000,"21 ELTON COURT, PHILIPSBURGH AVE, FAIRVIEW DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
25/01/2018,726518,"18 GOSWORTH PARK, DALKEY, DUBLIN",Dublin,Leinster,Ireland
25/01/2018,277000,"7 EARLSFORT GROVE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
24/01/2018,360000,"4 STRANDVILLE HOUSE, STRANDVILLE AVE EAST, CLONTARF, Dublin 3",Dublin,Leinster,Ireland
19/01/2018,190000,"APT 6, 66 SOUTH GREAT GEORGES ST, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
19/01/2018,1100000,"DEJA VU, TORCA RD, DALKEY",Dublin,Leinster,Ireland
16/01/2018,396396,"Apartment No 65, Eustace Court, Upper Glenageary Road",Dublin,Leinster,Ireland
12/01/2018,1650000,"2 GREEN PARK, ORWELL RD, RATHGAR DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
12/01/2018,275000,"7 PARKVIEW COURT, HAROLDCROSS RD, HAROLDCROSS DUBLIN 6",Dublin,Leinster,Ireland
08/01/2018,685000,"3 KERRYMOUNT RISE, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
04/01/2018,420000,"21 THE PARK, BEAUMONT WOODS, BEAUMONT DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
03/01/2018,203000,"16 AMBERFIELD, VERDEMONT, BLANCHARDSTOWN",Dublin,Leinster,Ireland
16/02/2018,480000,"17 The Drive, St. Marnock's Bay, Station Road",Dublin,Leinster,Ireland
16/02/2018,346000,"68 ROSSMORE AVE, BALLYFERMOT, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
15/02/2018,565000,"16 THOMASTOWN RD, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
15/02/2018,231000,"25 THE DRIVE, MULHUDDART WOOD, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
15/02/2018,471000,"9 COOLEVIN RD, OFF LONG LANE, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
14/02/2018,445000,"12 LARKFIELD RISE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
14/02/2018,252000,"23 GURTEEN PARK, BALLYFERMOT DUBLIN 10",Dublin,Leinster,Ireland
14/02/2018,247000,"26 THE MILL, WEAVER SQUARE, DUBLIN 8",Dublin,Leinster,Ireland
14/02/2018,185000,"269 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
14/02/2018,860000,"49 WHITETHORN RD, CLONSKEAGH, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
14/02/2018,395000,"699 COLLINS AVE EXTENSION, WHITEHALL, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
14/02/2018,299559,"9 Castlegrange Avenue, Castaheany, Dublin 15",Dublin,Leinster,Ireland
14/02/2018,432000,"9 CONNA WOOD GREEN, OLD CONNA WOOD, BRAY",Dublin,Leinster,Ireland
14/02/2018,477738,"Apt. 7 Adelphi Manor, Upper George's Street, Dun Laoghaire",Dublin,Leinster,Ireland
13/02/2018,195000,"15 MOUNT ROCHFORD RISE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
13/02/2018,500000,"APT 16 BLOCK 2, GALLERY QUAY, PEARSE ST, Dublin 2",Dublin,Leinster,Ireland
13/02/2018,375000,"APT 31, THE WINDMILLS, SIR JOHN ROGERSONS QUAY",Dublin,Leinster,Ireland
13/02/2018,340000,"APT 5 43 EAST ESSEX ST, TEMPLE BAR, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/02/2018,359024.22,"26 Parkside Boulevard, Parkside, Malahide Road",Dublin,Leinster,Ireland
12/02/2018,355000,"57 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
09/02/2018,392500,"16 RIVERWOOD HEATH, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
09/02/2018,317500,"25 HOLYWELL RD, DONAGHMEDE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
09/02/2018,280000,"4 TORY SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
09/02/2018,200000,"53 BIRCHWOOD DR, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
09/02/2018,630000,"9 The Avenue, Hazelbrook Square, Churchtown",Dublin,Leinster,Ireland
09/02/2018,280000,"APT 112, GRANITEFIELD MANOR, ROCHESTOWN AVE",Dublin,Leinster,Ireland
07/02/2018,365638.76,"13 Tullyhall Mews, Lucan, Co. Dublin",Dublin,Leinster,Ireland
07/02/2018,550550,"65 BALLINTEER PARK, DUBLIN 16, DUBLIN, Dublin 16",Dublin,Leinster,Ireland
07/02/2018,120000,"66 RIALTO COTTAGES, DUBLIN 8, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
07/02/2018,1145374.4,"Residence 3, Merrion Extension, 21/24 Upper Merrion Street, Dublin 2",Dublin,Leinster,Ireland
06/02/2018,340340,"137 CLOGHER RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
05/02/2018,152000,"4 DROMNANANE PARK, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
02/02/2018,351500,"107 ST BRIGIDS GROVE, KILLESTER, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
01/02/2018,295154,"11 Adamstown Boulevard, Adamstown Square, Adamstown",Dublin,Leinster,Ireland
01/02/2018,325000,"APT 1 BRAMLEY HALL, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
01/02/2018,325000,"APT 19 BRAMLEY HALL, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
01/02/2018,325000,"APT 20 BRAMLEY HALL, CASTLEKNOCK, Dublin 17",Dublin,Leinster,Ireland
30/01/2018,431718,"6 Larkfield View, Clay Farm, Leopardstown, Dublin 18",Dublin,Leinster,Ireland
26/01/2018,260000,"45 THORNVILLE ROAD, KILBARRACK, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
25/01/2018,378854,"28 Bishops Gate, Kilternan, Dublin 18",Dublin,Leinster,Ireland
25/01/2018,230000,"32 KENMARE HOUSE, 22 NORTH GREAT GEORGES ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
25/01/2018,370000,"609 ONE BEACON, BEACON COURT, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
24/01/2018,730000,"3 WILLOWBANK PARK, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
23/01/2018,610000,"4A ALL SAINTS ROAD, RAHENY, DUBLIN 5",Dublin,Leinster,Ireland
22/01/2018,2000000,"4 BEECHWOOD RD, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
19/01/2018,300000,"BASEMENT APT, 14 WARRINGTON PLACE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
19/01/2018,300000,"FIRST FLOOR APT, 14 WARRINGTON PLACE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
19/01/2018,300000,"TOP FLOOR APT, 14 WARRINGTON PLACE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/01/2018,128783,"19 MEADOWFIELD, SANDYFORD, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
03/01/2018,281939,"No. 3 Castlechurch Drive, Castlechurch, Newcastle",Dublin,Leinster,Ireland
15/02/2018,327000,"1 ST AUDOENS TERRACE, HIGH ST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
15/02/2018,300000,"32 SEAVIEW AVE, WEST RD, EAST WALL DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
15/02/2018,480000,"42 GLASNEVIN AVENUE, GLASNEVIN, DUBLIN9",Dublin,Leinster,Ireland
15/02/2018,272475,"61 Ballygossan Park, Golf Links Road, Skerries",Dublin,Leinster,Ireland
14/02/2018,715000,"138 LARAGHCON, LUCAN, DUBLIN",Dublin,Leinster,Ireland
14/02/2018,1220000,"21 CORRIG AVE, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
14/02/2018,275000,"292 CAPTAINS RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
14/02/2018,264273,"3 HAMPTON GARDEN GROVE, BALBRIGGAN",Dublin,Leinster,Ireland
14/02/2018,170000,"APT 1 MUIRDUNA, SEAFORT AVENUE, SANDYMOUNT",Dublin,Leinster,Ireland
14/02/2018,347000,"APT1, BLOCK8, CLARION QUAY DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
13/02/2018,220000,"1 WATERLOO AVE, NORTH STRAND, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
13/02/2018,940000,"10 CAIRNBROOK, CARRICKMINES, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
13/02/2018,190000,"118 ST PATRICKS CRESCENT, MONKSTOWN FARM, DUN LAOGHAIRE",Dublin,Leinster,Ireland
13/02/2018,405286.35,"28 The Avenue, Scholarstown Wood, Scholarstown Road, Dublin 16",Dublin,Leinster,Ireland
13/02/2018,190000,"3 OSCAR TRAYNOR ROAD, COOLOCK, DUBLIN 17",Dublin,Leinster,Ireland
13/02/2018,625000,"4 PARK DR, THE PARK, CABINTEELY DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
13/02/2018,273000,"44 CLONLIFFE AVE, FAIRVIEW, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
13/02/2018,180000,"6 ROSEBANK COURT, NINTH LOCK RD, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
12/02/2018,1200000,"ARD NA ROS, BRIGHTON RD, FOXROCK DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
09/02/2018,524229.07,"13 Silverton, Harolds Grange Road, Rathfarnham",Dublin,Leinster,Ireland
09/02/2018,745000,"21 SHANDON PARK, MONKSTOWN RD, MONKSTOWN",Dublin,Leinster,Ireland
09/02/2018,307500,"24 RUSSELL AVE, EASTWALL, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
09/02/2018,650000,"8 MADISON RD, SOUTH CIRCULAR RD, KILMAINHAM DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/02/2018,656950,"86 ROWANBYRN, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
08/02/2018,275000,"45 SEAMOUNT, FOSTERBROOK, MOUNT MERRION",Dublin,Leinster,Ireland
08/02/2018,340000,"71 ST MARYS RD, EAST WALL, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
08/02/2018,219000,"APT 40 KAVANAGH HALL, COLLEGEWOOD, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
06/02/2018,390000,"9 ST ANTHONYS AVE, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
05/02/2018,260000,"42 CANON HALL, CHURCH ST EAST, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
02/02/2018,180000,"APT 6, THE HOLLY, ROCKFIELD DUBLIN 14, Dublin 16",Dublin,Leinster,Ireland
01/02/2018,6000,"15 INNISMORE, CRUMLIN VILLAGE, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
01/02/2018,325000,"APT 2 BRAMLEY HALL, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
01/02/2018,700000,"Apt 48 Eustace Court, Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
31/01/2018,515000,"93 IVEAGH GARDENS, CRUMLIN RD, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
30/01/2018,225000,"122 THE TRAMYARD, INCHICORE, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
30/01/2018,405286.34,"32 The Avenue, Scholarstown Wood, Scholarstown Road",Dublin,Leinster,Ireland
30/01/2018,540000,"90 ABBEYFIELD, KILLESTER, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
29/01/2018,72000,"137 CREMONA RD, BALLYFERMOT DUBLIN 10, DUBLIN, Dublin 10",Dublin,Leinster,Ireland
25/01/2018,259911.89,"20 Orchard Hall, Disellstown, Castleknock, Dublin 15",Dublin,Leinster,Ireland
25/01/2018,410000,"23 ROSEMOUNT PARK, ROSEMOUNT ESTATE, DUNDRUM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
25/01/2018,184000,"3 CRUISES HILL, NAUL, DUBLIN",Dublin,Leinster,Ireland
25/01/2018,267500,"8 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
23/01/2018,285000,"12 MOUNT BELLEW GREEN, LUCAN, DUBLIN",Dublin,Leinster,Ireland
23/01/2018,466960,"2 Larkfield Glade, Clay Farm, Leopardstown, Dublin 18",Dublin,Leinster,Ireland
19/01/2018,1050000,"1 DRUMNIGH WOOD, PORTMARNOCK, CO. DUBLIN, Dublin 13",Dublin,Leinster,Ireland
19/01/2018,850000,"127 MEADOW MOUNT, CHURCHTOWN, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
19/01/2018,245000,"ANNEXE APT, 14 WARRINGTON PLACE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
19/01/2018,245000,"GROUND FLOOR APT, 14 WARRINGTON PLACE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
15/01/2018,431718,"2 Larkfield View, Clay Farm, Leopardstown",Dublin,Leinster,Ireland
10/01/2018,295000,"26 CLUNE RD, FINGLAS EAST, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
14/02/2018,195000,"21 LINCOLN HALL, RIVERBANK, APPLEWOOD",Dublin,Leinster,Ireland
14/02/2018,255000,"5 CLOIGINN PARK, BALLYFERMOT, DUBLIN, Dublin 10",Dublin,Leinster,Ireland
13/02/2018,400000,"12 CASTLE PARK, MONKSTOWN, DUBLIN",Dublin,Leinster,Ireland
13/02/2018,245000,"13 KINGS HALL, WATERSIDE, SWORDS RD, Dublin 9",Dublin,Leinster,Ireland
13/02/2018,440757.7,"2 Wilkins Court, Limekiln Lane, Dublin 12, Dublin 12",Dublin,Leinster,Ireland
13/02/2018,172000,"31 RIVER VALLEY GROVE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
13/02/2018,317180,"5 Beresford Woods, Donabate",Dublin,Leinster,Ireland
13/02/2018,250000,"6 ST JAMES AVE, JAMES ST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
13/02/2018,275000,"7 EARLSFORT AVE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
12/02/2018,440000,"13 DONNYCARNEY RD, DONNYCARNEY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
12/02/2018,305000,"13 HUNTERS WAY, BALLYCULLEN, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
12/02/2018,740000,"21 HAINAULT DR, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
12/02/2018,233480.18,"23 Castleland Park Drive, Balbriggan",Dublin,Leinster,Ireland
12/02/2018,358000,"29 DENZILLE LANE, APT 3, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/02/2018,540000,"29 PATRICIAN VILLAS, STILLORGAN, DUBLIN",Dublin,Leinster,Ireland
09/02/2018,440000,"11 RATHMINES WOOD, ARDEE RD, RATHMINES DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
09/02/2018,249000,"16 ANNAGH COURT, WATERVILLE, BLANCHARDSTOWN, Dublin 15",Dublin,Leinster,Ireland
09/02/2018,370000,"23 ST MARYS CRESCENT, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
09/02/2018,433920.7,"44 THE AVENUE, SCHOLARSTOWN WOOD, RATHFARNHAM, Dublin 16",Dublin,Leinster,Ireland
09/02/2018,205000,"5 EATON WAY, RATHCOOLE, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
09/02/2018,345000,"64 HUNTERS AVE, HUNTERS WOOD, BALLYCULLEN DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
09/02/2018,630000,"8 CYPRESS GARTH, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
09/02/2018,594714,"9 Rokeby Park, Lucan",Dublin,Leinster,Ireland
08/02/2018,335000,"19 CARRICK TERRACE, SOUTH CIRCULAR RD, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
08/02/2018,255000,"35 THE OAK, PARK VIEW, STEPASIDE DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
08/02/2018,190000,"APARTMENT 36, BELMONT HALL, GARDINER STREET",Dublin,Leinster,Ireland
07/02/2018,440000,"41 NIALL ST, OFF OXMANTOWN RD, NORTH CIRCULAR RD DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
05/02/2018,300000,"13 GLENHILL GROVE, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
05/02/2018,345000,"15 ACHILL RD, BALLYBRACK, DUBLIN",Dublin,Leinster,Ireland
02/02/2018,612990,"12 TIVOLI AVE, HAROLDS CROSS, DUBLIN 6W",Dublin,Leinster,Ireland
02/02/2018,265000,"33 CEDAR GROVE THE CEDARS, RIDGEWOOD FORREST ROAD, SWORDS",Dublin,Leinster,Ireland
02/02/2018,330000,"5 Hollywoodrath Park, Hollystown, Dublin 15, Dublin 15",Dublin,Leinster,Ireland
02/02/2018,375000,"5 RORY OCONNOR PARK, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
02/02/2018,280000,"APT 46, CRANFORD COURT, STILLORGAN RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
01/02/2018,229074.89,"28 CANON HALL, CHURCH ST EAST, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
01/02/2018,510000,"455 PEARSE VILLAS, SALLYNOGGIN, DUBLIN",Dublin,Leinster,Ireland
01/02/2018,292682.92,"6 Bereford Woods, Donabate, DUBLIN 9",Dublin,Leinster,Ireland
29/01/2018,750000,"55 SEACOURT, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
26/01/2018,315000,"14 MANORFIELD AVE, CLONEE, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
26/01/2018,240000,"4 MILLMOUNT COTTAGES, ROCKBROOK, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
26/01/2018,710000,"49 ARNOTT ST, DUBLIN 8, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
25/01/2018,246000,"48 RAHEEN CLOSE, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
23/01/2018,422907.48,"4 Grace Park Grove, DRUMCONDRA, DUBLIN",Dublin,Leinster,Ireland
18/01/2018,259911,"10 Cuil Duin Row, Cuil Duin, Citywest, Dublin 24",Dublin,Leinster,Ireland
18/01/2018,748899,"3 Knockrabo Avenue, Mount Anville Road, Dublin 14",Dublin,Leinster,Ireland
18/01/2018,199950,"APT 158, CARRIGMORE CRESCENT, CITYWEST, Dublin 24",Dublin,Leinster,Ireland
16/01/2018,416000,"5 ST MARYS PARK, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
15/01/2018,300000,"4 BARNWELL GREEN, BARNWELL HANSFIELD, ONGAR DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
12/01/2018,257000,"5 MONASTERY GATE AVE, MONASTERY RD, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
04/01/2018,115000,"40A ARAS NA CLUAINE, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
13/02/2018,211409.69,"28 Hampton Gardens Avenue, Balbrigan",Dublin,Leinster,Ireland
13/02/2018,265000,"44 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
12/02/2018,189500,"1 THE HASTINGS LAWN, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
12/02/2018,480000,"13 SEABURY PARK, MALAHIDE, DUBLIN",Dublin,Leinster,Ireland
12/02/2018,545000,"16 CHELSEA GARDENS, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
12/02/2018,1350000,"20 GREENFIELD PARK, MOUNT MERRION, CO DUBLIN",Dublin,Leinster,Ireland
12/02/2018,235000,"73 RED ARCHES AVE, THE COAST, BALDOYLE, Dublin 13",Dublin,Leinster,Ireland
12/02/2018,245000,"8 WHITECHURCH HILL BALLYBODEN, DUBLIN 16, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
12/02/2018,236000,"93 ROSSMORE AVE, BALLYFERMOT, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
09/02/2018,420000,"12 THE RISE, CARRICKMINES MANOR, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
