Date of Sale,Price,Address,City,State,Country
11/04/2018,249000,"803 VIRGINIA HEIGHTS, SPRINGFIELD, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
11/04/2018,514538,"Apartment 36 Block B, Marianella, Rathgar, Dublin 6",Dublin,Leinster,Ireland
10/04/2018,217500,"1 BELLGREE WOODS, TYRELLSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
10/04/2018,352000,"14 CARR'S MILL, DONABATE, CO DUBLIN",Dublin,Leinster,Ireland
10/04/2018,229000,"182 TIMBER MILL, KILMORE ROAD, ARTANE",Dublin,Leinster,Ireland
10/04/2018,510000,"20 ROSE PARK, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
10/04/2018,208000,"21 ARD MOR DR, FORTUNESTOWN LANE, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
10/04/2018,601175,"39 Blackberry Hill, Carrickmines, Dublin 18, Dublin 18",Dublin,Leinster,Ireland
10/04/2018,836000,"48 FOSTERS AVE, MOUNT MERRION, DUBLIN",Dublin,Leinster,Ireland
10/04/2018,1375000,"6 FAIRFIELD PARK, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
10/04/2018,246696,"7 CASTLELAND PARK DRIVE, BALBRIGGAN",Dublin,Leinster,Ireland
09/04/2018,235000,"17 RATHLIN HALL, WATERVILLE TERRACE, BLANCHARDSTOWN",Dublin,Leinster,Ireland
09/04/2018,422907,"5 ashfield court, Ridgewood, Forrest Road",Dublin,Leinster,Ireland
09/04/2018,682819.38,"5 Knockrabo Court, Mount Anville Road, Dublin 14",Dublin,Leinster,Ireland
06/04/2018,300000,"134 CRANNOG, GRANITEFIELD MANOR, ROCHESTOWN AVE",Dublin,Leinster,Ireland
06/04/2018,325991.19,"15 Hamilton Walk, Royal Canal Park, Ratoath Road, Dublin 15",Dublin,Leinster,Ireland
06/04/2018,186000,"5 JOYCE RD LUSK VILLAGE, LUSK VILLAGE, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,400000,"91 BROADMEADOWS, SWORDS, CO DUBLIN",Dublin,Leinster,Ireland
05/04/2018,493392,"23 Larkfield Place, Clay Farm, Leopardstown",Dublin,Leinster,Ireland
05/04/2018,254000,"3 BLAKES COURT, BLAKESTOWN RD, CLONSILLA, Dublin 15",Dublin,Leinster,Ireland
05/04/2018,675000,"68A AVONDALE RD, KILLINEY, DUBLIN",Dublin,Leinster,Ireland
04/04/2018,1285000,"10 CASTLE PARK RD, SANDYCOVE, DUBLIN",Dublin,Leinster,Ireland
04/04/2018,280000,"6 EDENMORE GROVE, RAHENY, DUBLIN 5",Dublin,Leinster,Ireland
03/04/2018,462500,"34 CARRIGLE DR, FIRHOUSE, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
29/03/2018,1000050,"LITTLE AUBURN, DUBLIN RD, MALAHIDE",Dublin,Leinster,Ireland
28/03/2018,660000,"14 THE VIEW, ROBSWALL, MALAHIDE",Dublin,Leinster,Ireland
28/03/2018,253000,"18 THE VIEW, MILLBROOK LAWNS, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
28/03/2018,405000,"34B SMITHFIELD MARKET, SMITHFIELD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
28/03/2018,225798,"57 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,308370.03,"Apartment 1 Greenbank House, Cualanor, Dun Laoghaire",Dublin,Leinster,Ireland
27/03/2018,100000,"23 GATEWAY VIEW, BALLYMUN, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
27/03/2018,170000,"37 WALTON HALL, RIVERBANK, SWORDS",Dublin,Leinster,Ireland
27/03/2018,382000,"APT 310 GALLOPING GREEN, STILLORGAN, DUBLIN",Dublin,Leinster,Ireland
26/03/2018,223000,"205 HUNTSTOWN WOODS, HUNTSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,695000,"27 SHANGANAGH VALE, LOUGHLINSTOWN, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
20/03/2018,2026431.7,"4 GLENART AVE, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
15/03/2018,225000,"APT 17 PACKENHAM ROAD, THE SLOPE, MONKSTOWN",Dublin,Leinster,Ireland
13/03/2018,942000,"14A MOUNT PROSPECT AVE, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
09/03/2018,510000,"11 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
08/03/2018,235000,"30 CHURCHWELL RISE, BELMAYNE, BALGRIFFIN, Dublin 13",Dublin,Leinster,Ireland
06/03/2018,395000,"296 WEDGEWOOD EST, DUNDRUM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
05/03/2018,720000,"428 GRIFFITH AVE, DRUMCONDRA, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
26/02/2018,630000,"13 MOUNTPLEASANT TERRACE, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
13/02/2018,66216.5,"118 ORCHARD WAY, GREENWOOD WALK, DONAGHMEDE DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
13/02/2018,103735.02,"9 GLENCORP RD, WHITEHALL, DUBLIN 9, Dublin 15",Dublin,Leinster,Ireland
31/01/2018,87960.65,"34 CEDARBROOK WAY, CHERRY ORCHARD, BALLYFERMOT",Dublin,Leinster,Ireland
10/04/2018,372000,"12 CRAIGFORD DRIVE, KILLESTER, DUBLIN 5",Dublin,Leinster,Ireland
10/04/2018,250000,"17 WARRENSTOWN GROVE, BLANCHARDSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
10/04/2018,685000,"23 THE VIEW, ROBSWALL, MALAHIDE",Dublin,Leinster,Ireland
10/04/2018,466960,"3 DISWELLSTOWN GROVE, CASTLEKNOCK, DUBLIN 15",Dublin,Leinster,Ireland
10/04/2018,221000,"34 HOLYWELL CRESCENT SOUTH, FELTRIM RD, SWORDS",Dublin,Leinster,Ireland
10/04/2018,385000,"39 BEVERTON DR, DONABATE, DUBLIN",Dublin,Leinster,Ireland
10/04/2018,187000,"68 ROSSE COURT HEIGHTS, ROSSE COURT RISE, BALGADDY",Dublin,Leinster,Ireland
09/04/2018,312775,"10 Shackleton Close, Shackleton Park, Lucan",Dublin,Leinster,Ireland
09/04/2018,350000,"27 MOUNTPELIER HILL, DUBLIN 7, DUBLIN, Dublin 7",Dublin,Leinster,Ireland
09/04/2018,380000,"35 HUNTERS WAY, HUNTER WOOD, BALLYCULLEN",Dublin,Leinster,Ireland
09/04/2018,430000,"7 PARKLANDS AVE, BALLYCULLEN, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
09/04/2018,325000,"APT 8 EYRECOURT, 181 HAROLDS CROSS RD, EYRECOURT DUBLIN 6W",Dublin,Leinster,Ireland
06/04/2018,242500,"137 CORRIB RD, TERENURE, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,396475.77,"22 Brook House, Corrig Avenue, Dun Laoghaire",Dublin,Leinster,Ireland
06/04/2018,450000,"28 GLENVARA PARK, BALLYCULLEN RD, KNOCKLYON DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
06/04/2018,187500,"32 BLACKTHORN HILL DR, RATHCOOLE, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
06/04/2018,305000,"43 HUNTERS WALK, HUNTERS WOOD, KNOCKLYON, Dublin 24",Dublin,Leinster,Ireland
06/04/2018,200000,"6 BEECHFIELD COURT, WHITEHALL RD WEST, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
06/04/2018,500000,"96 SOUTHMEDE, BALLINTEER RD, DUNDRUM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
05/04/2018,330000,"20 SILVERBERRY, FINNSTOWN ABBEY, DUBLIN",Dublin,Leinster,Ireland
05/04/2018,270000,"37 GRANGE HOUSE, TAYLOR'S HILL, RATHFARNHAM",Dublin,Leinster,Ireland
05/04/2018,685057.26,"5 Le Bas Terrace, Leinster Road West, Rathmines",Dublin,Leinster,Ireland
05/04/2018,275000,"APT 1 MANOR HALL, MOUNTBROWN, KILMAINHAM, Dublin 8",Dublin,Leinster,Ireland
04/04/2018,340000,"10 HOGAN PLACE, DUBLIN2, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
04/04/2018,635000,"27 ST JOHNS, PARK AVE, SANDYMOUNT DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/04/2018,91200,"3, COLEPARK ROAD, BALLYFERMOT DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
29/03/2018,388000,"18 WINDMILL CRESCENT, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
29/03/2018,343612.32,"19 Shackleton Way, Shackleton Park, Lucan",Dublin,Leinster,Ireland
29/03/2018,625000,"204 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
29/03/2018,415000,"21 PROSPECT AVENUE, PROSPECT MANOR, RATHFARNHAN, Dublin 16",Dublin,Leinster,Ireland
29/03/2018,366000,"67 ST JAMESS RD, GREENHILLS, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
27/03/2018,440528.53,"25B Wadelai Green, Glasnevin",Dublin,Leinster,Ireland
26/03/2018,295154,"26 Park Crescent, Hansfield Wood, Hansfield, Dublin 15",Dublin,Leinster,Ireland
23/03/2018,180000,"10A LANSDOWNE VALLEY, SLIEVE BLOOM RD, DRIMNAGH DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
23/03/2018,335000,"APT 109, THE OVAL, TULLYVALE DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,440000,"APT 214 (3RD FLOOR )THE LINKS, ELM PARK, MERRION RD, Dublin 4",Dublin,Leinster,Ireland
22/03/2018,1050000,"16 WOODBINE PARK, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
22/03/2018,240000,"2 RUSSELL AVENUE, DRUMCONDRA, DUBLIN 9",Dublin,Leinster,Ireland
21/03/2018,360000,"9 WOODLAWN WALK, SANTRY, DUBLIN 9, Dublin 17",Dublin,Leinster,Ireland
16/03/2018,299559.47,"56 The Close, Citywest Village, Citywest, Dublin 24",Dublin,Leinster,Ireland
15/03/2018,484581.49,"7 THE AVENUE, CARRICKMINES GREEN, CARRICKMINES",Dublin,Leinster,Ireland
09/03/2018,560000,"38 TURNSTONE, THORN WOOD, BOOTERSTOWN AVE",Dublin,Leinster,Ireland
09/03/2018,395000,"5 ARD RIGH RD, STONEYBATTER, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
08/03/2018,595000,"56 CONQUER HILL RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
07/03/2018,378855,"No. 3 Hamilton Hill, Barnageeragh Cove, Skerries",Dublin,Leinster,Ireland
06/03/2018,539000,"8 BRIGHTON GARDENS, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
05/03/2018,387500,"10 DAVID PARK, OFF WHITWORTH RD, DUBLIN 7, Dublin 9",Dublin,Leinster,Ireland
23/02/2018,315000,"29 WALKINSTOWN ROAD, WALKINSTOWN, DUBLIN 12",Dublin,Leinster,Ireland
13/02/2018,81161.39,"30 WOODBANK AVE, FINGLAS SOUTH, DUBLIN 11, Dublin 15",Dublin,Leinster,Ireland
10/01/2018,420000,"6 EDWARD PLACE, BLOOMFIELD AVE, DONNYBROOK, Dublin 4",Dublin,Leinster,Ireland
09/04/2018,226000,"12 DUN EMER GARDENS, LUSK, DUBLIN",Dublin,Leinster,Ireland
09/04/2018,130000,"2 THE LAURELS, BALBRIGGAN, HARBOUR",Dublin,Leinster,Ireland
09/04/2018,1600000,"46 PARK DR, RATHMINES, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
06/04/2018,325000,"142 DOWNPATRICK RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
06/04/2018,176000,"147 SEVEN OAKS, SARSFIELD RD, BALLYFERMOT DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
06/04/2018,656387.66,"181 Stepaside Park, Stepaside, Dublin 18",Dublin,Leinster,Ireland
06/04/2018,273126,"19 Greenbank House, Cualanor, Dun Laoghaire",Dublin,Leinster,Ireland
06/04/2018,870000,"22 ARDAGH DR, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,175000,"25 TYRRELLSTOWN WAY, TYRRELSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
06/04/2018,237444,"26 Heathfield Walk, Cappagh Road, Finglas",Dublin,Leinster,Ireland
06/04/2018,339207,"5 Parkside View, Parkside, Malahide Road, Dublin 13",Dublin,Leinster,Ireland
06/04/2018,640000,"56 KILL ABBEY, DEANS GRANGE, DUBLIN",Dublin,Leinster,Ireland
05/04/2018,475000,"100 CLON BRUGH, AIKENS VILLAGE, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
05/04/2018,575000,"SAN JOSE, NEW RD, CLONDALKIN, Dublin 22",Dublin,Leinster,Ireland
04/04/2018,237500,"28 ALLENTON PARK, BALLYCRAGH, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
04/04/2018,223000,"282 CASTLECURRAGH HEATH, DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
04/04/2018,329500,"5 POOLE TERRACE, CORK ST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
04/04/2018,225000,"APT 15, 109 PARNELL STREET, DUBLIN 1",Dublin,Leinster,Ireland
03/04/2018,250000,"13 RUSHBROOK COURT, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
29/03/2018,268722.46,"11 Cuil Duin Walk, Citywest, Dublin 24",Dublin,Leinster,Ireland
29/03/2018,282000,"16 GLENVIEW DR, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
29/03/2018,420000,"2 THE NURSERIES, BALLYBRACK, DUBLIN",Dublin,Leinster,Ireland
29/03/2018,470000,"29 LAVERNA DALE, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
29/03/2018,260000,"29 OLDCHURCH AVE, CLONDALKIN DUBLIN 22, DUBLIN, Dublin 22",Dublin,Leinster,Ireland
29/03/2018,245000,"33 THE DRIVE, MILLBROOK LAWNS, TALLAGHT",Dublin,Leinster,Ireland
29/03/2018,675000,"4 TRITONVILLE AVE, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
29/03/2018,167400.88,"69 Beech House, Silverbanks, The Coast",Dublin,Leinster,Ireland
28/03/2018,30000,"13 BIGGER RD, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
28/03/2018,632000,"17 REDESDALE RD, MOUNT MERRION, DUBLIN",Dublin,Leinster,Ireland
28/03/2018,475000,"42 WILLINGTON DR, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
26/03/2018,280000,"61 ERRIGAL RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
26/03/2018,390000,"APT 14 ELGIN HOUSE, SERPENTINE AVENUE, BALLSBRIDGE",Dublin,Leinster,Ireland
23/03/2018,343612,"10 Parkside View, Parkside, Malahide Road",Dublin,Leinster,Ireland
23/03/2018,246696.03,"17 Citywest Avenue, Cuil Duin, Citywest, Dublin 24",Dublin,Leinster,Ireland
22/03/2018,301000,"2 EMMET ST, DUBLIN 1, DUBLIN, Dublin 1",Dublin,Leinster,Ireland
22/03/2018,190000,"20 QUAY ST, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
22/03/2018,1054500,"20 ROSMEEN PARK, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
22/03/2018,520000,"65 Ardilea Crescent, Clonskeagh",Dublin,Leinster,Ireland
20/03/2018,160000,"11 MAIESTON, SANTRY CROSS, BALLYMUN DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
17/03/2018,333333,"1 ANNESLEY PARK, RATHMINES, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
16/03/2018,465000,"40 MARTIN ST, PORTOBELLO, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
16/03/2018,652863.43,"Apartment 8 Orwell Place, Block B Marianella, Rathgar",Dublin,Leinster,Ireland
15/03/2018,243000,"5 BELFRY GREEN, THE BELFRY, CITYWEST RD DUBLIN 4, Dublin 24",Dublin,Leinster,Ireland
15/03/2018,240000,"59 KINVARA RD, NAVAN RD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
15/03/2018,220265,"Apartment 22 Red Arches Avenue, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
14/03/2018,291927.31,"52 The Close, Citywest Village, Citywest, Dublin 24",Dublin,Leinster,Ireland
12/03/2018,300000,"141 BALROTHERY EST, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
07/03/2018,450000,"19 MARIAN PARK, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
07/03/2018,572687,"Apartemtn 359, Trimbleston, Goatstown, Dublin 14",Dublin,Leinster,Ireland
13/02/2018,84888.06,"46 CAPPAGH DR, FINGLAS WEST, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
06/04/2018,275000,"1 CASTLETIMON GARDENS, COOLOCK, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
06/04/2018,435500,"14 RATHBEALE CRESCENT, SWORDS, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,495000,"171A FOXROCK CLOSE, DEANSGRANGE, CO DUBLIN",Dublin,Leinster,Ireland
06/04/2018,298000,"4 BLOCK 25 WOLFE TONE ST, DUBLIN 1, DUBLIN, Dublin 1",Dublin,Leinster,Ireland
05/04/2018,415200,"31 Grace Park Grove, Grace Park Wood, Grace Park Road, Dublin 9",Dublin,Leinster,Ireland
05/04/2018,310000,"45 FERNLEIGH DR, CASTLEKNOCK, DUBLIN CITY, Dublin 15",Dublin,Leinster,Ireland
05/04/2018,335000,"APT 89, BELGROVE PARK, MOUNT PROSPECT LAWNS DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
04/04/2018,582000,"113 COOLAMBER PARK, KNOCKLYON, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
04/04/2018,145374.44,"29 Birch House, Silverbanks The Coast, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
04/04/2018,383259.91,"39 Bishops Gate, Enniskerry Road, Kilternan, Dublin 18",Dublin,Leinster,Ireland
04/04/2018,320000,"APT 6, 19 SUMMERHILL RD, DUN LAOGHAIRE",Dublin,Leinster,Ireland
29/03/2018,507000,"13 CLYDE COURT, CLYDE ROAD, BALLSBRIDGE, Dublin 4",Dublin,Leinster,Ireland
29/03/2018,230000,"20 BEECHFIELD MEADOWS, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
29/03/2018,590000,"42 MOUNT PROSPECT GROVE, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
29/03/2018,272000,"APT 36 25 WOLFETONE ST, DUBLIN, DUBLIN, Dublin 1",Dublin,Leinster,Ireland
28/03/2018,440528.63,"10 TEMPLE COURT, MOUNT SAINT ANNES, MILLTOWN",Dublin,Leinster,Ireland
28/03/2018,295000,"19 Citywest Avenue, Cuil Duin, Citywest, Dublin 24",Dublin,Leinster,Ireland
28/03/2018,295154,"24 Park Crescent, Hansfield Wood, Hansfield, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,313000,"29 TAMARISK HEIGHTS, KILNAMANAGH, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
28/03/2018,182248,"63 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"69 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,225798,"7 WINDMILL PARK, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,179465,"71 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,262890,"85 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"87 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"88 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,165677,"91 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
27/03/2018,176000,"18 WELLMOUNT CRESCENT, FINGLAS WEST, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
27/03/2018,445000,"20 DawsonPlace, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
27/03/2018,299559.48,"30 Parkside Crescent, Malahide Road, Balgriffin, Dublin 13",Dublin,Leinster,Ireland
27/03/2018,1525000,"48A ORWELL PARK, RATHGAR, DUBLIN 6",Dublin,Leinster,Ireland
26/03/2018,495000,"21 ORLAGH WAY, KNOCKLYON DUBLIN 16, DUBLIN, Dublin 16",Dublin,Leinster,Ireland
26/03/2018,450000,"258 WEDGEWOOD, THE PLUMS, SANDYFORD DUBLIN 18, Dublin 16",Dublin,Leinster,Ireland
26/03/2018,190000,"32 MORROW HOUSE, LONGFIELD RD, THE COAST DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
23/03/2018,259911.89,"13, Cuil Duin Walk, Citywest, Dublin 24",Dublin,Leinster,Ireland
23/03/2018,290000,"15 SWIFT HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
23/03/2018,350000,"28 VERSCHOYLE DR, SAGGART ABBEY, SAGGART, Dublin 24",Dublin,Leinster,Ireland
22/03/2018,400000,"39 SUIR RD, INCHICORE, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
14/03/2018,671250,"134 UPPER DRUMCONDRA ROAD, DRUMCONDRA, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
13/03/2018,340000,"APT 13 FERN COURT, STEPASIDE PARK, STEPASIDE, Dublin 18",Dublin,Leinster,Ireland
08/03/2018,440000,"95 AVONDALE PK, DUBLIN 5, DUBLIN, Dublin 5",Dublin,Leinster,Ireland
07/03/2018,462555,"8 Brook House, Corrig Avenue, Dun Laoghaire",Dublin,Leinster,Ireland
02/03/2018,450000,"4 WOODTOWN, STOCKING LANE, RATHFARNHAM, Dublin 16",Dublin,Leinster,Ireland
28/02/2018,302000,"40 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
28/02/2018,497500,"50 DOLLYMOUNT PARK, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
28/02/2018,225000,"APT 2, 7 ORMOND QUAY, DUBLIN 1",Dublin,Leinster,Ireland
26/02/2018,471400,"3 Fairhaven Avenue, Castleknock Road, Castleknock, Dublin 15",Dublin,Leinster,Ireland
20/02/2018,290748.89,"108 ASH HOUSE, BALDOYLE, DUBLIN 13",Dublin,Leinster,Ireland
16/01/2018,165000,"27 RIVERSIDE, CLONDALKIN, DUBLIN 22",Dublin,Leinster,Ireland
16/01/2018,110000,"9 RIVERSIDE, CLONDALKIN, DUBLIN 22",Dublin,Leinster,Ireland
06/04/2018,405000,"173 HAMPTON COVE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,485000,"2 BENTLEY VILLAS, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,160000,"20 BEVERTON COURT, DONABATE, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,210000,"32 CAMAC PARK, BLUEBELL, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
06/04/2018,325000,"62 VENETIAN HALL, KILLESTER, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
06/04/2018,299560,"69 Beechwood Gate, Beechwood, Hansfield, Dublin 15",Dublin,Leinster,Ireland
05/04/2018,471365,"7 Thornberry Road, Belmont, Aikens Village",Dublin,Leinster,Ireland
04/04/2018,264273.11,"17 Shackleton Way, Shackleton Park, Lucan",Dublin,Leinster,Ireland
04/04/2018,470000,"19 ORLAGH WOOD, ORLAGH GROVE, KNOCKLYON DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
03/04/2018,495000,"27 MIDDLE THIRD, KILLESTER, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
29/03/2018,462555.06,"3 Orwell Place, Block B, Marianella, Dublin 6",Dublin,Leinster,Ireland
29/03/2018,540000,"3 The Drive, St Marnock's Bay, Portmarnock",Dublin,Leinster,Ireland
29/03/2018,550000,"9 ORWELL BANK, ORWELL PARK, RATHGAR DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
29/03/2018,456000,"BRIAR COTTAGE, LANISTOWN, SWORDS",Dublin,Leinster,Ireland
28/03/2018,216325,"2 WINDMILL PARK, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,213167,"23 WINDMILL PARK, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,206851,"41 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,206851,"58 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"64 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"65 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"66 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"67 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,198941,"68 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,203693,"7 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"70 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"72 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"73 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"74 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,193377,"75 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,182248,"76 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,193500,"78 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,187812,"79 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
